Energy / kT,Colloid height at energy barrier / lamD,R/l_D,Concentration / mM,Particle potential,Defect potential,Surface potential,Average surface potential,Defect density,Defect number,Half box width / m
0.31231346868025023,0.1,3.0,0.1,-0.5,2.0,-0.5,-0.15893506423425804,0.1,361.0,2.6623708277890162e-08
0.07976371559181294,0.4,3.0,0.1,-0.5,2.0,-0.5,0.15624848555877094,0.2,625.0,2.4770795610037567e-08
-0.0003166680598126909,4.1,3.0,0.1,-0.5,2.0,-0.5,0.3062906361528203,0.25,729.0,2.3928126987224472e-08
-0.007374715512489087,4.1,3.0,0.1,-0.5,2.0,-0.5,0.4477600814288655,0.3,961.0,2.5079334703844453e-08
0.01173511819962002,4.1,3.0,0.1,-0.5,2.0,-0.5,0.5841937019080081,0.35,1089.0,2.471694907114522e-08
3.5716662992300545,0.1,3.0,0.5,-2.0,0.5,-2.0,-1.6592540422676398,0.1,169.0,1.8216221453293272e-08
2.324085086921554,0.1,3.0,0.5,-2.0,0.5,-2.0,-1.344040718155963,0.2,289.0,1.6844141014825545e-08
2.3689210283131747,0.1,3.0,0.5,-2.0,0.5,-2.0,-1.1940748260729281,0.25,361.0,1.6838311583602403e-08
2.11887098241551,0.1,3.0,0.5,-2.0,0.5,-2.0,-1.0538979282857834,0.3,441.0,1.6989226734862373e-08
0.9386956377330556,0.1,3.0,0.5,-2.0,0.5,-2.0,-0.9171297782311106,0.35,529.0,1.7226964504131522e-08
2.761040786830776,0.1,3.0,0.5,-2.0,0.5,-1.5,-1.2274032338141123,0.1,169.0,1.8216221453293272e-08
1.583977002137244,0.1,3.0,0.5,-2.0,0.5,-1.5,-0.9752325745247732,0.2,289.0,1.6844141014825545e-08
1.5372998603935972,0.4,3.0,0.5,-2.0,0.5,-1.5,-0.8552598608583393,0.25,361.0,1.6838311583602403e-08
1.2161887797336521,0.4,3.0,0.5,-2.0,0.5,-1.5,-0.7431183426286261,0.3,441.0,1.6989226734862373e-08
0.39848714206604796,0.4,3.0,0.5,-2.0,0.5,-1.5,-0.6337038225848917,0.35,529.0,1.7226964504131522e-08
1.630297741186633,0.1,3.0,0.5,-2.0,0.5,-1.0,-0.7955524253605852,0.1,169.0,1.8216221453293272e-08
0.9008497527080999,0.4,3.0,0.5,-2.0,0.5,-1.0,-0.6064244308935777,0.2,289.0,1.6844141014825545e-08
0.7965444174091242,0.4,3.0,0.5,-2.0,0.5,-1.0,-0.5164448956437578,0.25,361.0,1.6838311583602403e-08
0.5090682031499953,0.4,3.0,0.5,-2.0,0.5,-1.0,-0.4323387569714712,0.3,441.0,1.6989226734862373e-08
-0.012419917539088306,4.1,3.0,0.5,-2.0,0.5,-1.0,-0.35027786693866725,0.35,529.0,1.7226964504131522e-08
0.6132662718655002,0.4,3.0,0.5,-2.0,0.5,-0.5,-0.3637016169070563,0.1,169.0,1.8216221453293272e-08
0.14653608722894076,0.7,3.0,0.5,-2.0,0.5,-0.5,-0.2376162872623851,0.2,289.0,1.6844141014825545e-08
0.07625605745263381,1.2,3.0,0.5,-2.0,0.5,-0.5,-0.17762993042917158,0.25,361.0,1.6838311583602403e-08
-0.0015115508405345308,4.1,3.0,0.5,-2.0,0.5,-0.5,-0.12155917131431324,0.3,441.0,1.6989226734862373e-08
-0.0076588993656495205,4.1,3.0,0.5,-2.0,0.5,-0.5,-0.06685191129244535,0.35,529.0,1.7226964504131522e-08
3.2888013651036276,0.1,3.0,0.5,-2.0,1.0,-2.0,-1.5911048507211696,0.1,169.0,1.8216221453293272e-08
1.6019248053956419,0.1,3.0,0.5,-2.0,1.0,-2.0,-1.2128488617871547,0.2,289.0,1.6844141014825545e-08
1.7872118888487272,0.4,3.0,0.5,-2.0,1.0,-2.0,-1.0328897912875152,0.25,361.0,1.6838311583602403e-08
1.4158311330754851,0.1,3.0,0.5,-2.0,1.0,-2.0,-0.8646775139429421,0.3,441.0,1.6989226734862373e-08
-0.057908886101470186,4.1,3.0,0.5,-2.0,1.0,-2.0,-0.7005557338773344,0.35,529.0,1.7226964504131522e-08
2.449228945105424,0.1,3.0,0.5,-2.0,1.0,-1.5,-1.1592540422676398,0.1,169.0,1.8216221453293272e-08
0.9930334915883441,0.4,3.0,0.5,-2.0,1.0,-1.5,-0.8440407181559666,0.2,289.0,1.6844141014825545e-08
1.0688796085989392,0.4,3.0,0.5,-2.0,1.0,-1.5,-0.6940748260729249,0.25,361.0,1.6838311583602403e-08
0.6182716403195423,0.4,3.0,0.5,-2.0,1.0,-1.5,-0.5538979282857832,0.3,441.0,1.6989226734862373e-08
-0.042854985252822476,4.1,3.0,0.5,-2.0,1.0,-1.5,-0.4171297782311126,0.35,529.0,1.7226964504131522e-08
1.3086366798959488,0.4,3.0,0.5,-2.0,1.0,-1.0,-0.7274032338141126,0.1,169.0,1.8216221453293272e-08
0.33071640303640304,0.4,3.0,0.5,-2.0,1.0,-1.0,-0.4752325745247702,0.2,289.0,1.6844141014825545e-08
0.2970277763004003,0.7,3.0,0.5,-2.0,1.0,-1.0,-0.35525986085834316,0.25,361.0,1.6838311583602403e-08
-0.006592760112155925,4.1,3.0,0.5,-2.0,1.0,-1.0,-0.24311834262862647,0.3,441.0,1.6989226734862373e-08
-0.030162873381904248,4.1,3.0,0.5,-2.0,1.0,-1.0,-0.1337038225848907,0.35,529.0,1.7226964504131522e-08
0.3234525682972701,0.4,3.0,0.5,-2.0,1.0,-0.5,-0.29555242536058424,0.1,169.0,1.8216221453293272e-08
-0.0034273273223440768,4.1,3.0,0.5,-2.0,1.0,-0.5,-0.10642443089357732,0.2,289.0,1.6844141014825545e-08
0.001026285364547973,4.1,3.0,0.5,-2.0,1.0,-0.5,-0.016444895643758197,0.25,361.0,1.6838311583602403e-08
-0.005878597235620645,4.1,3.0,0.5,-2.0,1.0,-0.5,0.06766124302852888,0.3,441.0,1.6989226734862373e-08
-0.019973091443220993,4.1,3.0,0.5,-2.0,1.0,-0.5,0.14972213306133192,0.35,529.0,1.7226964504131522e-08
2.982949248618787,0.1,3.0,0.5,-2.0,1.5,-2.0,-1.5229556591746962,0.1,169.0,1.8216221453293272e-08
0.9037542274193755,0.4,3.0,0.5,-2.0,1.5,-2.0,-1.0816570054183512,0.2,289.0,1.6844141014825545e-08
1.3575660859080472,0.4,3.0,0.5,-2.0,1.5,-2.0,-0.8717047565021006,0.25,361.0,1.6838311583602403e-08
0.7698590985543967,0.4,3.0,0.5,-2.0,1.5,-2.0,-0.675457099600094,0.3,441.0,1.6989226734862373e-08
-0.09364067296286382,4.1,3.0,0.5,-2.0,1.5,-2.0,-0.48398168952355763,0.35,529.0,1.7226964504131522e-08
2.1109442747379816,0.1,3.0,0.5,-2.0,1.5,-1.5,-1.091104850721168,0.1,169.0,1.8216221453293272e-08
0.3786519737195636,0.4,3.0,0.5,-2.0,1.5,-1.5,-0.7128488617871599,0.2,289.0,1.6844141014825545e-08
0.5665242372172825,0.7,3.0,0.5,-2.0,1.5,-1.5,-0.5328897912875125,0.25,361.0,1.6838311583602403e-08
-0.0162387002359214,4.1,3.0,0.5,-2.0,1.5,-1.5,-0.36467751394293774,0.3,441.0,1.6989226734862373e-08
-0.0708582409949493,4.1,3.0,0.5,-2.0,1.5,-1.5,-0.20055573387733944,0.35,529.0,1.7226964504131522e-08
1.0081774152792087,0.4,3.0,0.5,-2.0,1.5,-1.0,-0.6592540422676402,0.1,169.0,1.8216221453293272e-08
-0.008528939733969454,4.1,3.0,0.5,-2.0,1.5,-1.0,-0.344040718155965,0.2,289.0,1.6844141014825545e-08
0.044177527059995364,1.5,3.0,0.5,-2.0,1.5,-1.0,-0.19407482607293,0.25,361.0,1.6838311583602403e-08
-0.011876728701866795,4.1,3.0,0.5,-2.0,1.5,-1.0,-0.05389792828578189,0.3,441.0,1.6989226734862373e-08
-0.051299406767012834,4.1,3.0,0.5,-2.0,1.5,-1.0,0.08287022176888398,0.35,529.0,1.7226964504131522e-08
0.027874388863578514,0.7,3.0,0.5,-2.0,1.5,-0.5,-0.2274032338141119,0.1,169.0,1.8216221453293272e-08
-0.007134907250951958,4.1,3.0,0.5,-2.0,1.5,-0.5,0.024767425475226756,0.2,289.0,1.6844141014825545e-08
-0.00041510133547546747,4.1,3.0,0.5,-2.0,1.5,-0.5,0.14474013914165507,0.25,361.0,1.6838311583602403e-08
-0.009524930111431724,4.1,3.0,0.5,-2.0,1.5,-0.5,0.2568816573713752,0.3,441.0,1.6989226734862373e-08
-0.0351739496802127,4.1,3.0,0.5,-2.0,1.5,-0.5,0.3662961774151072,0.35,529.0,1.7226964504131522e-08
2.65711430561233,0.1,3.0,0.5,-2.0,2.0,-2.0,-1.4548064676282244,0.1,169.0,1.8216221453293272e-08
0.245852990545405,0.4,3.0,0.5,-2.0,2.0,-2.0,-0.9504651490495399,0.2,289.0,1.6844141014825545e-08
0.890872854636814,0.4,3.0,0.5,-2.0,2.0,-2.0,-0.7105197217166859,0.25,361.0,1.6838311583602403e-08
0.13237909418919475,0.4,3.0,0.5,-2.0,2.0,-2.0,-0.4862366852572527,0.3,441.0,1.6989226734862373e-08
-0.1329421629584158,4.1,3.0,0.5,-2.0,2.0,-2.0,-0.2674076451697812,0.35,529.0,1.7226964504131522e-08
1.7481282751618006,0.1,3.0,0.5,-2.0,2.0,-1.5,-1.022955659174697,0.1,169.0,1.8216221453293272e-08
-0.019197337204030246,4.1,3.0,0.5,-2.0,2.0,-1.5,-0.5816570054183521,0.2,289.0,1.6844141014825545e-08
0.2426658012836787,1.0,3.0,0.5,-2.0,2.0,-1.5,-0.37170475650209717,0.25,361.0,1.6838311583602403e-08
-0.022244097630067596,4.1,3.0,0.5,-2.0,2.0,-1.5,-0.17545709960009875,0.3,441.0,1.6989226734862373e-08
-0.10220256914735495,4.1,3.0,0.5,-2.0,2.0,-1.5,0.0160183104764383,0.35,529.0,1.7226964504131522e-08
0.6751367479636629,0.4,3.0,0.5,-2.0,2.0,-1.0,-0.5911048507211685,0.1,169.0,1.8216221453293272e-08
-0.013639878326168326,4.1,3.0,0.5,-2.0,2.0,-1.0,-0.21284886178715465,0.2,289.0,1.6844141014825545e-08
0.004067335730474067,4.1,3.0,0.5,-2.0,2.0,-1.0,-0.032889791287516394,0.25,361.0,1.6838311583602403e-08
-0.016101414547524482,4.1,3.0,0.5,-2.0,2.0,-1.0,0.13532248605705777,0.3,441.0,1.6989226734862373e-08
-0.07542973543763154,4.1,3.0,0.5,-2.0,2.0,-1.0,0.2994442661226638,0.35,529.0,1.7226964504131522e-08
-0.019645067206097114,4.1,3.0,0.5,-2.0,2.0,-0.5,-0.1592540422676398,0.1,169.0,1.8216221453293272e-08
-0.010351464310756788,4.1,3.0,0.5,-2.0,2.0,-0.5,0.15595928184403696,0.2,289.0,1.6844141014825545e-08
-0.0013013145883159706,4.1,3.0,0.5,-2.0,2.0,-0.5,0.30592517392707363,0.25,361.0,1.6838311583602403e-08
-0.012323423646827175,4.1,3.0,0.5,-2.0,2.0,-0.5,0.44610207171421484,0.3,441.0,1.6989226734862373e-08
-0.05294561977772732,4.1,3.0,0.5,-2.0,2.0,-0.5,0.5828702217688847,0.35,529.0,1.7226964504131522e-08
2.377891755710507,0.1,3.0,0.5,-1.5,0.5,-2.0,-1.6592540422676398,0.1,169.0,1.8216221453293272e-08
1.5755712973566784,0.1,3.0,0.5,-1.5,0.5,-2.0,-1.344040718155963,0.2,289.0,1.6844141014825545e-08
1.8352551509587018,0.1,3.0,0.5,-1.5,0.5,-2.0,-1.1940748260729281,0.25,361.0,1.6838311583602403e-08
1.7666301740612482,0.1,3.0,0.5,-1.5,0.5,-2.0,-1.0538979282857834,0.3,441.0,1.6989226734862373e-08
0.7866325866511428,0.1,3.0,0.5,-1.5,0.5,-2.0,-0.9171297782311106,0.35,529.0,1.7226964504131522e-08
1.97383954506883,0.1,3.0,0.5,-1.5,0.5,-1.5,-1.2274032338141123,0.1,169.0,1.8216221453293272e-08
1.188590148760642,0.1,3.0,0.5,-1.5,0.5,-1.5,-0.9752325745247732,0.2,289.0,1.6844141014825545e-08
1.2209890178767866,0.1,3.0,0.5,-1.5,0.5,-1.5,-0.8552598608583393,0.25,361.0,1.6838311583602403e-08
1.0668517428543127,0.1,3.0,0.5,-1.5,0.5,-1.5,-0.7431183426286261,0.3,441.0,1.6989226734862373e-08
0.31141066342125084,0.1,3.0,0.5,-1.5,0.5,-1.5,-0.6337038225848917,0.35,529.0,1.7226964504131522e-08
1.3083298726713917,0.1,3.0,0.5,-1.5,0.5,-1.0,-0.7955524253605852,0.1,169.0,1.8216221453293272e-08
0.6593459721783508,0.4,3.0,0.5,-1.5,0.5,-1.0,-0.6064244308935777,0.2,289.0,1.6844141014825545e-08
0.643335432926098,0.4,3.0,0.5,-1.5,0.5,-1.0,-0.5164448956437578,0.25,361.0,1.6838311583602403e-08
0.4427354762895813,0.4,3.0,0.5,-1.5,0.5,-1.0,-0.4323387569714712,0.3,441.0,1.6989226734862373e-08
-0.01319320500714098,4.1,3.0,0.5,-1.5,0.5,-1.0,-0.35027786693866725,0.35,529.0,1.7226964504131522e-08
0.48967801182841275,0.4,3.0,0.5,-1.5,0.5,-0.5,-0.3637016169070563,0.1,169.0,1.8216221453293272e-08
0.11933563716315507,0.7,3.0,0.5,-1.5,0.5,-0.5,-0.2376162872623851,0.2,289.0,1.6844141014825545e-08
0.07652778034025684,0.7,3.0,0.5,-1.5,0.5,-0.5,-0.17762993042917158,0.25,361.0,1.6838311583602403e-08
-0.0015686203973663767,4.1,3.0,0.5,-1.5,0.5,-0.5,-0.12155917131431324,0.3,441.0,1.6989226734862373e-08
-0.007548637077459814,4.1,3.0,0.5,-1.5,0.5,-0.5,-0.06685191129244535,0.35,529.0,1.7226964504131522e-08
2.154062438103877,0.1,3.0,0.5,-1.5,1.0,-2.0,-1.5911048507211696,0.1,169.0,1.8216221453293272e-08
1.0312873575037886,0.1,3.0,0.5,-1.5,1.0,-2.0,-1.2128488617871547,0.2,289.0,1.6844141014825545e-08
1.412428750012419,0.1,3.0,0.5,-1.5,1.0,-2.0,-1.0328897912875152,0.25,361.0,1.6838311583602403e-08
1.3465971679428739,0.1,3.0,0.5,-1.5,1.0,-2.0,-0.8646775139429421,0.3,441.0,1.6989226734862373e-08
-0.06343149919305921,4.1,3.0,0.5,-1.5,1.0,-2.0,-0.7005557338773344,0.35,529.0,1.7226964504131522e-08
1.7479807963589074,0.1,3.0,0.5,-1.5,1.0,-1.5,-1.1592540422676398,0.1,169.0,1.8216221453293272e-08
0.6289470995710496,0.4,3.0,0.5,-1.5,1.0,-1.5,-0.8440407181559666,0.2,289.0,1.6844141014825545e-08
0.848784314060816,0.4,3.0,0.5,-1.5,1.0,-1.5,-0.6940748260729249,0.25,361.0,1.6838311583602403e-08
0.5459390850145617,0.4,3.0,0.5,-1.5,1.0,-1.5,-0.5538979282857832,0.3,441.0,1.6989226734862373e-08
-0.045858135668000365,4.1,3.0,0.5,-1.5,1.0,-1.5,-0.4171297782311126,0.35,529.0,1.7226964504131522e-08
1.0522910772889256,0.1,3.0,0.5,-1.5,1.0,-1.0,-0.7274032338141126,0.1,169.0,1.8216221453293272e-08
0.21659943994899256,0.4,3.0,0.5,-1.5,1.0,-1.0,-0.4752325745247702,0.2,289.0,1.6844141014825545e-08
0.26626198199454726,0.7,3.0,0.5,-1.5,1.0,-1.0,-0.35525986085834316,0.25,361.0,1.6838311583602403e-08
-0.007030810258451719,4.1,3.0,0.5,-1.5,1.0,-1.0,-0.24311834262862647,0.3,441.0,1.6989226734862373e-08
-0.031035332887492165,4.1,3.0,0.5,-1.5,1.0,-1.0,-0.1337038225848907,0.35,529.0,1.7226964504131522e-08
0.2650331982676179,0.4,3.0,0.5,-1.5,1.0,-0.5,-0.29555242536058424,0.1,169.0,1.8216221453293272e-08
-0.003425106234038585,4.1,3.0,0.5,-1.5,1.0,-0.5,-0.10642443089357732,0.2,289.0,1.6844141014825545e-08
0.0011285480413035912,4.1,3.0,0.5,-1.5,1.0,-0.5,-0.016444895643758197,0.25,361.0,1.6838311583602403e-08
-0.005021226217512725,4.1,3.0,0.5,-1.5,1.0,-0.5,0.06766124302852888,0.3,441.0,1.6989226734862373e-08
-0.019339981360123486,4.1,3.0,0.5,-1.5,1.0,-0.5,0.14972213306133192,0.35,529.0,1.7226964504131522e-08
1.9117434388841161,0.1,3.0,0.5,-1.5,1.5,-2.0,-1.5229556591746962,0.1,169.0,1.8216221453293272e-08
0.41877686684419146,0.4,3.0,0.5,-1.5,1.5,-2.0,-1.0816570054183512,0.2,289.0,1.6844141014825545e-08
1.0694588869718995,0.4,3.0,0.5,-1.5,1.5,-2.0,-0.8717047565021006,0.25,361.0,1.6838311583602403e-08
0.847110794987505,0.1,3.0,0.5,-1.5,1.5,-2.0,-0.675457099600094,0.3,441.0,1.6989226734862373e-08
-0.10091422553126397,4.1,3.0,0.5,-1.5,1.5,-2.0,-0.48398168952355763,0.35,529.0,1.7226964504131522e-08
1.5005807467264616,0.1,3.0,0.5,-1.5,1.5,-1.5,-1.091104850721168,0.1,169.0,1.8216221453293272e-08
0.14167846868847922,0.4,3.0,0.5,-1.5,1.5,-1.5,-0.7128488617871599,0.2,289.0,1.6844141014825545e-08
0.5012822023215167,0.4,3.0,0.5,-1.5,1.5,-1.5,-0.5328897912875125,0.25,361.0,1.6838311583602403e-08
0.07407383977087989,0.4,3.0,0.5,-1.5,1.5,-1.5,-0.36467751394293774,0.3,441.0,1.6989226734862373e-08
-0.07491483564308786,4.1,3.0,0.5,-1.5,1.5,-1.5,-0.20055573387733944,0.35,529.0,1.7226964504131522e-08
0.7702709761701881,0.1,3.0,0.5,-1.5,1.5,-1.0,-0.6592540422676402,0.1,169.0,1.8216221453293272e-08
-0.009678155069511203,4.1,3.0,0.5,-1.5,1.5,-1.0,-0.344040718155965,0.2,289.0,1.6844141014825545e-08
0.058015255429597345,1.2,3.0,0.5,-1.5,1.5,-1.0,-0.19407482607293,0.25,361.0,1.6838311583602403e-08
-0.011247275169070472,4.1,3.0,0.5,-1.5,1.5,-1.0,-0.05389792828578189,0.3,441.0,1.6989226734862373e-08
-0.05251724620317156,4.1,3.0,0.5,-1.5,1.5,-1.0,0.08287022176888398,0.35,529.0,1.7226964504131522e-08
0.008571935182322132,0.4,3.0,0.5,-1.5,1.5,-0.5,-0.2274032338141119,0.1,169.0,1.8216221453293272e-08
-0.0063636373841043925,4.1,3.0,0.5,-1.5,1.5,-0.5,0.024767425475226756,0.2,289.0,1.6844141014825545e-08
-2.6499905728457002e-05,4.1,3.0,0.5,-1.5,1.5,-0.5,0.14474013914165507,0.25,361.0,1.6838311583602403e-08
-0.007714553076466995,4.1,3.0,0.5,-1.5,1.5,-0.5,0.2568816573713752,0.3,441.0,1.6989226734862373e-08
-0.03433129808261324,4.1,3.0,0.5,-1.5,1.5,-0.5,0.3662961774151072,0.35,529.0,1.7226964504131522e-08
1.6614583306415018,0.1,3.0,0.5,-1.5,2.0,-2.0,-1.4548064676282244,0.1,169.0,1.8216221453293272e-08
-0.03512469672231034,4.1,3.0,0.5,-1.5,2.0,-2.0,-0.9504651490495399,0.2,289.0,1.6844141014825545e-08
0.7633776691490078,0.4,3.0,0.5,-1.5,2.0,-2.0,-0.7105197217166859,0.25,361.0,1.6838311583602403e-08
0.2635092650226619,0.1,3.0,0.5,-1.5,2.0,-2.0,-0.4862366852572527,0.3,441.0,1.6989226734862373e-08
-0.14185772664718885,4.1,3.0,0.5,-1.5,2.0,-2.0,-0.2674076451697812,0.35,529.0,1.7226964504131522e-08
1.237188827895761,0.1,3.0,0.5,-1.5,2.0,-1.5,-1.022955659174697,0.1,169.0,1.8216221453293272e-08
-0.02263674396282931,4.1,3.0,0.5,-1.5,2.0,-1.5,-0.5816570054183521,0.2,289.0,1.6844141014825545e-08
0.25166117165838403,1.0,3.0,0.5,-1.5,2.0,-1.5,-0.37170475650209717,0.25,361.0,1.6838311583602403e-08
-0.022861687924865388,4.1,3.0,0.5,-1.5,2.0,-1.5,-0.17545709960009875,0.3,441.0,1.6989226734862373e-08
-0.10739223966149616,4.1,3.0,0.5,-1.5,2.0,-1.5,0.0160183104764383,0.35,529.0,1.7226964504131522e-08
0.4652065193927404,0.1,3.0,0.5,-1.5,2.0,-1.0,-0.5911048507211685,0.1,169.0,1.8216221453293272e-08
-0.013913641880486199,4.1,3.0,0.5,-1.5,2.0,-1.0,-0.21284886178715465,0.2,289.0,1.6844141014825545e-08
0.003351116314588268,4.1,3.0,0.5,-1.5,2.0,-1.0,-0.032889791287516394,0.25,361.0,1.6838311583602403e-08
-0.014333271948359403,4.1,3.0,0.5,-1.5,2.0,-1.0,0.13532248605705777,0.3,441.0,1.6989226734862373e-08
-0.0772681261564964,4.1,3.0,0.5,-1.5,2.0,-1.0,0.2994442661226638,0.35,529.0,1.7226964504131522e-08
-0.0210333920397152,4.1,3.0,0.5,-1.5,2.0,-0.5,-0.1592540422676398,0.1,169.0,1.8216221453293272e-08
-0.008731168586440534,4.1,3.0,0.5,-1.5,2.0,-0.5,0.15595928184403696,0.2,289.0,1.6844141014825545e-08
-0.0006062383138613775,4.1,3.0,0.5,-1.5,2.0,-0.5,0.30592517392707363,0.25,361.0,1.6838311583602403e-08
-0.009624479271994488,4.1,3.0,0.5,-1.5,2.0,-0.5,0.44610207171421484,0.3,441.0,1.6989226734862373e-08
-0.05226066185484927,4.1,3.0,0.5,-1.5,2.0,-0.5,0.5828702217688847,0.35,529.0,1.7226964504131522e-08
0.8593645528492023,0.1,3.0,0.5,-1.0,0.5,-2.0,-1.6592540422676398,0.1,169.0,1.8216221453293272e-08
0.6557620934584687,0.4,3.0,0.5,-1.0,0.5,-2.0,-1.344040718155963,0.2,289.0,1.6844141014825545e-08
1.1958273420240115,0.1,3.0,0.5,-1.0,0.5,-2.0,-1.1940748260729281,0.25,361.0,1.6838311583602403e-08
1.238530367333887,0.1,3.0,0.5,-1.0,0.5,-2.0,-1.0538979282857834,0.3,441.0,1.6989226734862373e-08
0.4506688738754092,0.1,3.0,0.5,-1.0,0.5,-2.0,-0.9171297782311106,0.35,529.0,1.7226964504131522e-08
1.0920573869088297,0.1,3.0,0.5,-1.0,0.5,-1.5,-1.2274032338141123,0.1,169.0,1.8216221453293272e-08
0.6520398124076586,0.1,3.0,0.5,-1.0,0.5,-1.5,-0.9752325745247732,0.2,289.0,1.6844141014825545e-08
0.8595575306552419,0.1,3.0,0.5,-1.0,0.5,-1.5,-0.8552598608583393,0.25,361.0,1.6838311583602403e-08
0.850169393084704,0.1,3.0,0.5,-1.0,0.5,-1.5,-0.7431183426286261,0.3,441.0,1.6989226734862373e-08
0.2535040842591753,0.1,3.0,0.5,-1.0,0.5,-1.5,-0.6337038225848917,0.35,529.0,1.7226964504131522e-08
0.8329845419063789,0.1,3.0,0.5,-1.0,0.5,-1.0,-0.7955524253605852,0.1,169.0,1.8216221453293272e-08
0.4069891588320238,0.1,3.0,0.5,-1.0,0.5,-1.0,-0.6064244308935777,0.2,289.0,1.6844141014825545e-08
0.4497157661488405,0.4,3.0,0.5,-1.0,0.5,-1.0,-0.5164448956437578,0.25,361.0,1.6838311583602403e-08
0.3541501125994048,0.1,3.0,0.5,-1.0,0.5,-1.0,-0.4323387569714712,0.3,441.0,1.6989226734862373e-08
-0.014606311761962974,4.1,3.0,0.5,-1.0,0.5,-1.0,-0.35027786693866725,0.35,529.0,1.7226964504131522e-08
0.32968629524047544,0.4,3.0,0.5,-1.0,0.5,-0.5,-0.3637016169070563,0.1,169.0,1.8216221453293272e-08
0.08309427965194977,0.4,3.0,0.5,-1.0,0.5,-0.5,-0.2376162872623851,0.2,289.0,1.6844141014825545e-08
0.07429345233425257,0.7,3.0,0.5,-1.0,0.5,-0.5,-0.17762993042917158,0.25,361.0,1.6838311583602403e-08
-0.0016646141987920375,4.1,3.0,0.5,-1.0,0.5,-0.5,-0.12155917131431324,0.3,441.0,1.6989226734862373e-08
-0.007577188843604731,4.1,3.0,0.5,-1.0,0.5,-0.5,-0.06685191129244535,0.35,529.0,1.7226964504131522e-08
0.7289532158068549,0.1,3.0,0.5,-1.0,1.0,-2.0,-1.5911048507211696,0.1,169.0,1.8216221453293272e-08
0.35351063111410286,0.4,3.0,0.5,-1.0,1.0,-2.0,-1.2128488617871547,0.2,289.0,1.6844141014825545e-08
0.9878410619018168,0.1,3.0,0.5,-1.0,1.0,-2.0,-1.0328897912875152,0.25,361.0,1.6838311583602403e-08
1.0942338363499697,0.1,3.0,0.5,-1.0,1.0,-2.0,-0.8646775139429421,0.3,441.0,1.6989226734862373e-08
-0.07149218258759196,4.1,3.0,0.5,-1.0,1.0,-2.0,-0.7005557338773344,0.35,529.0,1.7226964504131522e-08
0.917684673824108,0.1,3.0,0.5,-1.0,1.0,-1.5,-1.1592540422676398,0.1,169.0,1.8216221453293272e-08
0.24792471495230226,0.1,3.0,0.5,-1.0,1.0,-1.5,-0.8440407181559666,0.2,289.0,1.6844141014825545e-08
0.5868880837459386,0.4,3.0,0.5,-1.0,1.0,-1.5,-0.6940748260729249,0.25,361.0,1.6838311583602403e-08
0.5762343590956063,0.1,3.0,0.5,-1.0,1.0,-1.5,-0.5538979282857832,0.3,441.0,1.6989226734862373e-08
-0.05118336786506111,4.1,3.0,0.5,-1.0,1.0,-1.5,-0.4171297782311126,0.35,529.0,1.7226964504131522e-08
0.6690277670587037,0.1,3.0,0.5,-1.0,1.0,-1.0,-0.7274032338141126,0.1,169.0,1.8216221453293272e-08
0.0640419384020085,0.4,3.0,0.5,-1.0,1.0,-1.0,-0.4752325745247702,0.2,289.0,1.6844141014825545e-08
0.22284325571495728,0.4,3.0,0.5,-1.0,1.0,-1.0,-0.35525986085834316,0.25,361.0,1.6838311583602403e-08
0.03280048081031159,0.4,3.0,0.5,-1.0,1.0,-1.0,-0.24311834262862647,0.3,441.0,1.6989226734862373e-08
-0.03333801376395544,4.1,3.0,0.5,-1.0,1.0,-1.0,-0.1337038225848907,0.35,529.0,1.7226964504131522e-08
0.17033642760042003,0.4,3.0,0.5,-1.0,1.0,-0.5,-0.29555242536058424,0.1,169.0,1.8216221453293272e-08
-0.00344318803859612,4.1,3.0,0.5,-1.0,1.0,-0.5,-0.10642443089357732,0.2,289.0,1.6844141014825545e-08
0.0010295381023492055,4.1,3.0,0.5,-1.0,1.0,-0.5,-0.016444895643758197,0.25,361.0,1.6838311583602403e-08
-0.0041155188308481,4.1,3.0,0.5,-1.0,1.0,-0.5,0.06766124302852888,0.3,441.0,1.6989226734862373e-08
-0.019199656579409117,4.1,3.0,0.5,-1.0,1.0,-0.5,0.14972213306133192,0.35,529.0,1.7226964504131522e-08
0.6292046142797081,0.1,3.0,0.5,-1.0,1.5,-2.0,-1.5229556591746962,0.1,169.0,1.8216221453293272e-08
-0.019294353005147657,0.4,3.0,0.5,-1.0,1.5,-2.0,-1.0816570054183512,0.2,289.0,1.6844141014825545e-08
0.7411255549444562,0.4,3.0,0.5,-1.0,1.5,-2.0,-0.8717047565021006,0.25,361.0,1.6838311583602403e-08
0.8839772229769451,0.1,3.0,0.5,-1.0,1.5,-2.0,-0.675457099600094,0.3,441.0,1.6989226734862373e-08
-0.11159701013473192,4.1,3.0,0.5,-1.0,1.5,-2.0,-0.48398168952355763,0.35,529.0,1.7226964504131522e-08
0.7303710385618616,0.1,3.0,0.5,-1.0,1.5,-1.5,-1.091104850721168,0.1,169.0,1.8216221453293272e-08
-0.02181247882041502,4.1,3.0,0.5,-1.0,1.5,-1.5,-0.7128488617871599,0.2,289.0,1.6844141014825545e-08
0.40050047180158305,0.4,3.0,0.5,-1.0,1.5,-1.5,-0.5328897912875125,0.25,361.0,1.6838311583602403e-08
